run_id,source_file,phase,treatment,scenario_id,experiment_id,treatment_pair_id,repetition,curation_status,curation_reason,superseded_by,planned_initial_height_m,planned_offset_x_m,planned_offset_y_m,planned_yaw_deg,visual_samples,accepted_detections,accepted_detection_rate,lost_detection_count,latency_ms_mean,latency_ms_max,mean_abs_error_x_norm,std_error_x_norm,mean_abs_error_y_norm,std_error_y_norm,command_count,descent_command_count,max_abs_horizontal_command_m_s,landing_time_s,total_duration_s,start_altitude_m,last_visual_altitude_m,final_error_x_m,final_error_y_m,final_error_m,landing_success,landing_threshold_reached,aborted,abort_reason,terminal_event,terminal_mode,terminal_armed,terminal_status,status,notes
phase05_20260508_232703_429b8f5b,data/logs/phase05_experiments/raw/phase05_20260508_232703_429b8f5b_mavlink_visual_servo.csv,fase05,T1,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,79,79,1.0,0,80.9993670886076,106.25,0.04192505727840375,0.026235606430177933,0.08602685405232231,0.08245275849283677,79,45,0.07237930297851562,17.761,25.025,1.8970260620117188,1.03887939453125,-0.0019424334168434143,0.006846904754638672,0.007117102802261861,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_232901_d1c52dd5,data/logs/phase05_experiments/raw/phase05_20260508_232901_d1c52dd5_baseline_descent.csv,fase05,T0,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,45,34,0.7555555555555555,11,109.72377777777777,215.09,0.23530925301944508,0.02712298122269503,0.1965333957298129,0.047415173075426004,45,45,0.0,11.566,19.085,1.885284423828125,1.039703369140625,0.03817892074584961,-0.3951367139816284,0.3969768919288843,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_233055_78205df8,data/logs/phase05_experiments/raw/phase05_20260508_233055_78205df8_baseline_descent.csv,fase05,T0,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,44,26,0.5909090909090909,18,143.26590909090908,234.59,0.11843961935776931,0.0049803415308928515,0.3350807092128656,0.03651900577163008,44,44,0.0,12.062,19.243,1.905242919921875,1.0324859619140625,-0.04916413128376007,-0.40478432178497314,0.4077590697554225,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_233244_dd7fa514,data/logs/phase05_experiments/raw/phase05_20260508_233244_dd7fa514_mavlink_visual_servo.csv,fase05,T1,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,80,80,1.0,0,82.392625,129.38,0.07889763355255128,0.06256304996081163,0.03893587748209636,0.03443327313115969,80,41,0.052983427047729494,18.002,25.156,1.8621292114257812,1.0404815673828125,-0.005388326942920685,-0.005267739295959473,0.007535459145533242,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_234338_2a120ef2,data/logs/phase05_experiments/raw/phase05_20260508_234338_2a120ef2_mavlink_visual_servo.csv,fase05,T1,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,91,91,1.0,0,80.41340659340659,123.39,0.05849736496642396,0.04546622692018529,0.06016034695691678,0.058697341656367856,91,61,0.052652629216512044,21.072,28.188,2.0394973754882812,1.0467910766601562,0.025582084897905588,-0.008457392454147339,0.026943840759014247,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_234529_e128c503,data/logs/phase05_experiments/raw/phase05_20260508_234529_e128c503_baseline_descent.csv,fase05,T0,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,51,36,0.7058823529411765,15,116.96960784313725,206.73,0.16651984055836996,0.017763047074557437,0.2592395888434516,0.029101609607273655,51,51,0.0,13.989,21.125,2.011993408203125,1.0434188842773438,-0.01738782599568367,-0.40053582191467285,0.4009130593155063,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_234728_fe8b975a,data/logs/phase05_experiments/raw/phase05_20260508_234728_fe8b975a_baseline_descent.csv,fase05,T0,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,43,36,0.8372093023255814,7,109.4186046511628,231.76,0.2009603844748603,0.017359730561840776,0.18184334083839698,0.03295516177041959,43,43,0.0,11.178,19.019,1.8680191040039062,1.049041748046875,0.024532750248908997,-0.34752506017684937,0.3483899012395424,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_235107_065ebbfe,data/logs/phase05_experiments/raw/phase05_20260508_235107_065ebbfe_mavlink_visual_servo.csv,fase05,T1,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,89,89,1.0,0,79.92359550561798,105.96,0.06159177844444017,0.04178458736303268,0.062314220671350146,0.05828052782944861,89,60,0.05718534787495931,20.729,28.077,1.9874114990234375,1.04669189453125,0.01829017698764801,-0.011902332305908203,0.021821917618755574,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_235301_34c84471,data/logs/phase05_experiments/raw/phase05_20260508_235301_34c84471_mavlink_visual_servo.csv,fase05,T1,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,91,91,1.0,0,82.8178021978022,133.38,0.04155405379913665,0.035856740657575006,0.07338718512119391,0.08643243247185729,91,54,0.06840095520019532,21.139,29.179,1.9698867797851562,1.0480117797851562,-0.010515645146369934,0.0020133256912231445,0.010706646215473485,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260508_235528_1fd2fb58,data/logs/phase05_experiments/raw/phase05_20260508_235528_1fd2fb58_baseline_descent.csv,fase05,T0,P05_S02_H2_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S02_H2_Y04_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.4,15.0,51,40,0.7843137254901961,11,109.1421568627451,211.92,0.19322505950927735,0.024473655064097793,0.21581161657969158,0.021780875728536254,51,51,0.0,12.805,20.159,1.9686660766601562,1.0364227294921875,0.020464150235056877,-0.3132908344268799,0.31395848193787285,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_000310_08ba7fc5,data/logs/phase05_experiments/raw/phase05_20260509_000310_08ba7fc5_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R01,1,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,54,35,0.6481481481481481,19,136.86185185185184,252.3,0.4536553028651646,0.05248014565102455,0.3195451827276321,0.047759587687801,54,54,0.0,15.359,23.191,2.0371322631835938,1.0333938598632812,0.013649845495820045,-0.8577708080410957,0.8578794072651086,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_000451_0b969adf,data/logs/phase05_experiments/raw/phase05_20260509_000451_0b969adf_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R01,1,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,108,108,1.0,0,78.52981481481481,112.13,0.020554324432655615,0.014149570334849227,0.15745639241771933,0.1766607551558009,108,54,0.1,24.526,32.204,2.0629806518554688,1.0487289428710938,-0.013013263233006,-0.035430908203125,0.037745122546757964,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_000701_eb58d52f,data/logs/phase05_experiments/raw/phase05_20260509_000701_eb58d52f_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R02,2,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,95,95,1.0,0,89.39547368421053,175.21,0.11977687233372739,0.11546630905473558,0.08348326632851048,0.06858425165828765,95,47,0.09923717975616456,21.884,29.302,1.925384521484375,1.0379562377929688,0.011783808469772339,-0.001377701759338379,0.011864071990255385,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_000902_46f50524,data/logs/phase05_experiments/raw/phase05_20260509_000902_46f50524_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R02,2,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,33,0,0.0,33,235.24272727272728,316.61,,,,,33,33,0.0,11.636,19.176,1.8644790649414062,1.0316314697265625,0.047404251992702484,-0.7568907737731934,0.7583737907720512,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_001055_cdf6de44,data/logs/phase05_experiments/raw/phase05_20260509_001055_cdf6de44_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R03,3,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,40,22,0.55,18,144.68775,229.74,0.48744504018263385,0.03812516514872031,0.28101968476266576,0.020987951124731726,40,40,0.0,11.267,19.145,1.8546066284179688,1.03936767578125,0.025715425610542297,-0.7436645030975342,0.7441089814547556,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_001816_20a45b99,data/logs/phase05_experiments/raw/phase05_20260509_001816_20a45b99_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R04,4,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,112,112,1.0,0,79.42875000000001,107.82,0.12019741194588797,0.11459024087033645,0.06164045787992932,0.06942455820342856,112,58,0.1,25.286,33.334,1.9758224487304688,1.0379714965820312,0.0014192949747666717,-0.02203810214996338,0.022083757483671532,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_002035_66a0dbb4,data/logs/phase05_experiments/raw/phase05_20260509_002035_66a0dbb4_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R04,4,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,46,10,0.21739130434782608,36,204.41000000000003,291.43,0.06282462120056152,0.004264039254445865,0.6101230398813884,0.011939358104492533,46,46,0.0,15.54,23.34,2.1085281372070312,1.0341949462890625,-0.04307962954044342,-0.764407217502594,0.7656201725734504,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_003307_468906cb,data/logs/phase05_experiments/raw/phase05_20260509_003307_468906cb_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R03,3,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,112,112,1.0,0,77.8432142857143,97.87,0.11059933815683638,0.10498426579509632,0.05456345592226301,0.05477740736765178,112,59,0.09600484371185303,25.331,33.198,2.003173828125,1.037445068359375,0.002005988731980324,-0.00889211893081665,0.009115578416788474,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_004101_41d9cbae,data/logs/phase05_experiments/raw/phase05_20260509_004101_41d9cbae_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R05,5,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,53,36,0.6792452830188679,17,140.34396226415095,402.04,0.4520122872458564,0.05153396379210377,0.2871482743157281,0.044920419972052775,53,53,0.0,15.62,23.401,2.036346435546875,1.042816162109375,-0.03042200393974781,-0.804560867138207,0.8051358191348175,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_004244_9f022853,data/logs/phase05_experiments/raw/phase05_20260509_004244_9f022853_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R05,5,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,108,108,1.0,0,81.70861111111111,108.5,0.02067883367891665,0.01590863304023641,0.15906067924734987,0.17137728982771405,108,51,0.1,24.528,32.242,2.052886962890625,1.0372238159179688,-0.03637325018644333,0.0008631348609924316,0.03638348981219174,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_004447_9d806e29,data/logs/phase05_experiments/raw/phase05_20260509_004447_9d806e29_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R06,6,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,96,96,1.0,0,91.86114583333334,163.8,0.1253397027651469,0.11488655985392654,0.10169258382585313,0.10091557844299799,96,45,0.1,22.162,29.48,1.907684326171875,1.0336227416992188,0.011120222508907318,-0.020194530487060547,0.023053815524559637,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_004647_e3423cd3,data/logs/phase05_experiments/raw/phase05_20260509_004647_e3423cd3_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R06,6,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,34,7,0.20588235294117646,27,197.5705882352941,269.68,0.29694361005510606,0.003126062257508087,0.47587698527744837,0.010778512783716493,34,34,0.0,11.087,18.255,1.845947265625,1.0464096069335938,0.01942107081413269,-0.7599887847900391,0.7602368913688732,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_005615_8743cfbe,data/logs/phase05_experiments/raw/phase05_20260509_005615_8743cfbe_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R07,7,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,53,35,0.660377358490566,18,144.58735849056603,409.87,0.46163640703473774,0.062799475422369,0.27174066452752976,0.029802141413636574,53,53,0.0,15.463,23.42,1.997161865234375,1.0358047485351562,-0.025932480115443468,-0.8269965723156929,0.8274030602716206,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_005801_2841af18,data/logs/phase05_experiments/raw/phase05_20260509_005801_2841af18_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R07,7,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,108,108,1.0,0,80.44712962962964,119.65,0.017535835725289804,0.019941024440452447,0.15784828604003528,0.16927460866770477,108,56,0.1,24.526,32.229,2.0723190307617188,1.0407943725585938,-0.0016881097108125687,-0.0004774332046508789,0.0017543251866865795,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_010004_a268301d,data/logs/phase05_experiments/raw/phase05_20260509_010004_a268301d_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R08,8,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,92,92,1.0,0,80.83010869565217,143.58,0.12051534860030463,0.11774328654634815,0.0853564511174741,0.07700638289957878,92,45,0.09855339527130128,21.291,29.204,1.9121246337890625,1.0395736694335938,0.009779438376426697,-0.007948160171508789,0.012602010358283549,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_010204_ea0ffbac,data/logs/phase05_experiments/raw/phase05_20260509_010204_ea0ffbac_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R08,8,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,30,0,0.0,30,266.802,417.52,,,,,30,30,0.0,11.791,19.478,1.8663101196289062,1.03607177734375,0.059646785259246826,-0.7712154388427734,0.7735185790278177,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_011118_927e3e09,data/logs/phase05_experiments/raw/phase05_20260509_011118_927e3e09_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R09,9,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,52,34,0.6538461538461539,18,132.0973076923077,241.31,0.4565313675824334,0.052335208838066055,0.2804958119111903,0.02851279384510987,52,52,0.0,14.796,22.145,1.9766769409179688,1.0336074829101562,0.005875188857316971,-0.7432940453290939,0.7433172644744627,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_011302_debefdda,data/logs/phase05_experiments/raw/phase05_20260509_011302_debefdda_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R09,9,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,116,116,1.0,0,94.38741379310345,159.97,0.021330257941936624,0.024432416419586725,0.1488554869575062,0.17267817988793138,116,56,0.1,26.076,33.573,2.0059051513671875,1.0471420288085938,0.00024221837520599365,-0.024564027786254883,0.02456522197793436,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_011530_f3221898,data/logs/phase05_experiments/raw/phase05_20260509_011530_f3221898_mavlink_visual_servo.csv,fase05,T1,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R10,10,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,100,100,1.0,0,85.9956,174.09,0.11906958866119385,0.1128245933729794,0.09196203676859538,0.08669085831035903,100,49,0.1,22.911,30.222,1.9572219848632812,1.0404052734375,0.008791007101535797,-0.01630544662475586,0.018524292037538574,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_011732_05fe4345,data/logs/phase05_experiments/raw/phase05_20260509_011732_05fe4345_baseline_descent.csv,fase05,T0,P05_S03_H2_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S03_H2_Y08_YAW0_R10,10,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,0.0,35,8,0.22857142857142856,27,201.2222857142857,314.83,0.2941586792469025,0.005674761974677203,0.4677651842435201,0.015702147315804174,35,35,0.0,11.452,19.088,1.86395263671875,1.04168701171875,-0.03619029372930527,-0.8137862682342529,0.8145905890242318,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_211541_7721a9cb,data/logs/phase05_experiments/raw/phase05_20260509_211541_7721a9cb_baseline_descent.csv,fase05,T0,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R01,1,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,44,22,0.5,22,219.36681818181816,342.86,0.34723343849182126,0.03012672056536943,0.4305847572557854,0.024497091510950617,44,44,0.0,15.474,23.156,2.03729248046875,1.032623291015625,0.01853454764932394,-0.7942723482847214,0.7944885730495378,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_211844_6ec091cb,data/logs/phase05_experiments/raw/phase05_20260509_211844_6ec091cb_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R01,1,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,108,108,1.0,0,108.66101851851852,201.38,0.10479288895924886,0.09734735294881017,0.10222639919799051,0.10816048462781244,108,60,0.1,24.565,31.954,1.9918594360351562,1.0483932495117188,0.01689588464796543,-0.016483008861541748,0.02360424748148133,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260509_212043_98eea009,data/logs/phase05_experiments/raw/phase05_20260509_212043_98eea009_mavlink_visual_servo.csv,fase05,T1,P05_S04_H2_Y08_YAW15,phase05_t0_t1_formal_v1,P05_S04_H2_Y08_YAW15_R02,2,accepted,Meets Phase 05 inclusion criteria.,,2.0,0.0,0.8,15.0,104,104,1.0,0,109.17913461538461,157.54,0.0770865811751439,0.07322455400082868,0.12455446475591415,0.14232197409080033,104,53,0.1,23.699,31.138,1.9858474731445312,1.0367279052734375,-0.0007994554471224546,-0.024802446365356445,0.02481532741509402,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
